,altitude,availableBikes,availableDocks,city,id,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,statusValue,testStation,totalDocks,Point,PUMA
703,,0,19,,3575,,2019-01-18 02:42:36 PM,40.76108,,-73.930562,,Crescent St & 34 Ave,,Crescent St & 34 Ave,In Service,False,19,POINT (-73.93056199999999 40.76108),4101
704,,1,23,,3576,,2019-01-18 02:45:38 PM,40.6767,,-73.969024,,Park Pl & Vanderbilt Ave,,Park Pl & Vanderbilt Ave,In Service,False,27,POINT (-73.969024 40.6767),4006
705,,0,23,,3577,,2019-01-18 02:42:45 PM,40.762813799999996,,-73.9342862,,34 Ave & 21 St,,34 Ave & 21 St,In Service,False,23,POINT (-73.9342862 40.7628138),4101
706,,1,20,,3578,,2019-01-18 02:46:18 PM,40.67418060000001,,-73.95649470000001,,Park Pl & Franklin Ave,,Park Pl & Franklin Ave,In Service,False,21,POINT (-73.95649470000001 40.67418060000001),4006
707,,1,24,,3579,,2019-01-18 02:42:25 PM,40.672695000000004,,-73.954131,,Sterling Pl & Bedford Ave,,Sterling Pl & Bedford Ave,In Service,False,25,POINT (-73.954131 40.672695),4006
708,,0,29,,3580,,2019-01-18 02:44:47 PM,40.6737236,,-73.9631611,,St Johns Pl & Washington Ave,,St Johns Pl & Washington Ave,In Service,False,30,POINT (-73.96316109999999 40.6737236),4006
709,,1,26,,3581,,2019-01-18 02:44:48 PM,40.674012299999994,,-73.9671457,,Underhill Ave & Lincoln Pl,,Underhill Ave & Lincoln Pl,In Service,False,27,POINT (-73.9671457 40.67401229999999),4006
710,,15,13,,3582,,2019-01-18 02:45:17 PM,40.672168299999996,,-73.9609,,Lincoln Pl & Classon Ave,,Lincoln Pl & Classon Ave,In Service,False,28,POINT (-73.9609 40.6721683),4006
711,,11,19,,3583,,2019-01-18 02:43:43 PM,40.6716493,,-73.9631145,,Eastern Pkwy & Washington Ave,,Eastern Pkwy & Washington Ave,In Service,False,31,POINT (-73.9631145 40.6716493),4005
712,,18,23,,3584,,2019-01-18 02:44:34 PM,40.670776700000005,,-73.9576801,,Eastern Pkwy & Franklin Ave,,Eastern Pkwy & Franklin Ave,In Service,False,42,POINT (-73.9576801 40.6707767),4006
713,,4,20,,3585,,2019-01-18 02:42:43 PM,40.6691783,,-73.9554162,,Union St & Bedford Ave,,Union St & Bedford Ave,In Service,False,24,POINT (-73.9554162 40.6691783),4011
714,,0,19,,3586,,2019-01-18 02:43:26 PM,40.763875299999995,,-73.9364848,,34 Ave & 13 St,,34 Ave & 13 St,In Service,False,19,POINT (-73.9364848 40.7638753),4101
715,,3,24,,3587,,2019-01-18 02:42:30 PM,40.6686744,,-73.9618148,,Carroll St & Washington Ave,,Carroll St & Washington Ave,In Service,False,27,POINT (-73.9618148 40.6686744),4011
716,,2,19,,3588,,2019-01-18 02:45:38 PM,40.7671863,,-73.9373554,,Vernon Blvd & 10 St,,Vernon Blvd & 10 St,In Service,False,21,POINT (-73.9373554 40.7671863),4101
717,,6,12,,3589,,2019-01-18 02:44:42 PM,40.7668,,-73.93477740000002,,Broadway & 12 St,,Broadway & 12 St,In Service,False,19,POINT (-73.93477740000002 40.7668),4101
718,,9,10,,3590,,2019-01-18 02:45:48 PM,40.6679411,,-73.9588,,Carroll St & Franklin Ave,,Carroll St & Franklin Ave,In Service,False,19,POINT (-73.9588 40.6679411),4011
719,,4,16,,3591,,2019-01-18 02:42:23 PM,40.7659,,-73.930819,,21 St & 31 Dr,,21 St & 31 Dr,In Service,False,21,POINT (-73.930819 40.7659),4101
720,,0,19,,3592,,2019-01-18 02:45:21 PM,40.7633589,,-73.92864709999999,,Crescent St & Broadway,,Crescent St & Broadway,In Service,False,19,POINT (-73.92864709999999 40.7633589),4101
721,,2,33,,3593,,2019-01-18 02:43:01 PM,40.761584,,-73.925921,,31 St & Broadway,,31 St & Broadway,In Service,False,35,POINT (-73.925921 40.761584),4101
722,,2,15,,3595,,2019-01-18 02:45:53 PM,40.760339,,-73.9222427,,35 St & Broadway,,35 St & Broadway,In Service,False,18,POINT (-73.9222427 40.760339),4101
723,,14,5,,3596,,2019-01-18 02:45:15 PM,40.6642406,,-73.9574686,,Sullivan Pl & Bedford Ave,,Sullivan Pl & Bedford Ave,In Service,False,19,POINT (-73.9574686 40.6642406),4011
724,,0,24,,3597,,2019-01-18 02:42:33 PM,40.7577284,,-73.9166368,,43 St & Broadway,,43 St & Broadway,In Service,False,25,POINT (-73.91663680000001 40.7577284),4101
725,,0,19,,3598,,2019-01-18 02:45:32 PM,40.7595701,,-73.91426779999999,,Newton Rd & 44 St,,Newton Rd & 44 St,In Service,False,19,POINT (-73.91426779999999 40.7595701),4101
726,,24,3,,3599,,2019-01-18 02:43:02 PM,40.663140000000006,,-73.96056949999999,,Franklin Ave & Empire Blvd,,Franklin Ave & Empire Blvd,In Service,False,27,POINT (-73.96056949999999 40.66314000000001),4011
727,,13,6,,3601,,2019-01-18 02:46:16 PM,40.6627059,,-73.9569115,,Sterling St & Bedford Ave,,Sterling St & Bedford Ave,In Service,False,19,POINT (-73.9569115 40.6627059),4011
728,,0,23,,3602,,2019-01-18 02:46:05 PM,40.763154,,-73.920827,,31 Ave & 34 St,,31 Ave & 34 St,In Service,False,23,POINT (-73.920827 40.763154),4101
729,,1,20,,3603,,2019-01-18 02:42:24 PM,40.7647,,-73.9240312,,31 Ave & 30 St,,31 Ave & 30 St,In Service,False,21,POINT (-73.9240312 40.7647),4101
730,,14,2,,3604,,2019-01-18 02:44:06 PM,40.6630619,,-73.95387459999999,,Rogers Ave & Sterling St,,Rogers Ave & Sterling St,In Service,False,17,POINT (-73.95387459999999 40.6630619),4011
731,,0,20,,3605,,2019-01-18 02:45:35 PM,40.765834600000005,,-73.9265474,,31 Ave & Crescent St,,31 Ave & Crescent St,In Service,False,21,POINT (-73.9265474 40.76583460000001),4101
732,,5,16,,3606,,2019-01-18 02:43:40 PM,40.74252,,-73.948852,,49 Ave & 21 St,,49 Ave & 21 St,In Service,False,21,POINT (-73.948852 40.74252),4109
733,,5,13,,3607,,2019-01-18 02:44:55 PM,40.7682,,-73.9322662,,31 Ave & 14 St,,31 Ave & 14 St,In Service,False,19,POINT (-73.9322662 40.7682),4101
734,,4,16,,3608,,2019-01-18 02:46:03 PM,40.7423737,,-73.9566,,5 St & 51 Ave,,5 St & 51 Ave,In Service,False,21,POINT (-73.95659999999999 40.7423737),4109
735,,0,23,,3609,,2019-01-18 02:43:58 PM,40.7692475,,-73.93545040000001,,Vernon Blvd & 31 Ave,,Vernon Blvd & 31 Ave,In Service,False,23,POINT (-73.93545040000001 40.7692475),4101
736,,14,12,,3610,,2019-01-18 02:43:54 PM,40.770845,,-73.93417099999999,,Vernon Blvd & 30 Rd,,Vernon Blvd & 30 Rd,In Service,False,27,POINT (-73.93417099999999 40.770845),4101
737,,6,24,,3611,,2019-01-18 02:42:38 PM,40.7449067,,-73.9534573,,Vernon Blvd & 47 Rd,,Vernon Blvd & 47 Rd,In Service,False,31,POINT (-73.9534573 40.7449067),4109
738,,4,11,,3612,,2019-01-18 02:45:22 PM,40.77037429999999,,-73.9286078,,30 Ave & 21 St,,30 Ave & 21 St,In Service,False,15,POINT (-73.92860779999999 40.77037429999999),4101
739,,3,24,,3613,,2019-01-18 02:45:25 PM,40.745038,,-73.957539,,Center Blvd & 48 Ave,,Center Blvd & 48 Ave,In Service,False,27,POINT (-73.957539 40.745038),4109
740,,2,21,,3614,,2019-01-18 02:44:18 PM,40.768692,,-73.9249574,,Crescent St & 30 Ave,,Crescent St & 30 Ave,In Service,False,24,POINT (-73.9249574 40.768692),4101
741,,15,2,,3615,,2019-01-18 02:43:57 PM,40.748000000000005,,-73.94609270000001,,44 Dr & 21 St,,44 Dr & 21 St,In Service,False,21,POINT (-73.94609270000001 40.748),4109
742,,2,23,,3616,,2019-01-18 02:46:13 PM,40.7656251,,-73.9136695,,Steinway St & 28 Ave,,Steinway St & 28 Ave,In Service,False,25,POINT (-73.9136695 40.7656251),4101
743,,0,27,,3617,,2019-01-18 02:44:07 PM,40.7671,,-73.9169858,,28 Ave & 35 St,,28 Ave & 35 St,In Service,False,27,POINT (-73.91698580000001 40.7671),4101
744,,7,18,,3618,,2019-01-18 02:43:06 PM,40.7485,,-73.941275,,27 St & Hunter St,,27 St & Hunter St,In Service,False,25,POINT (-73.941275 40.7485),4109
745,,1,17,,3619,,2019-01-18 02:42:16 PM,40.7713615,,-73.9246145,,Newtown Ave & 23 St,,Newtown Ave & 23 St,In Service,False,19,POINT (-73.9246145 40.7713615),4101
746,,15,8,,3620,,2019-01-18 02:43:49 PM,40.7519071,,-73.94791190000001,,11 St & 43 Ave,,11 St & 43 Ave,In Service,False,23,POINT (-73.94791190000001 40.7519071),4109
747,,0,19,,3621,,2019-01-18 02:43:21 PM,40.7739825,,-73.93091340000001,,27 Ave & 9 St,,27 Ave & 9 St,In Service,False,19,POINT (-73.93091340000001 40.7739825),4101
748,,6,9,,3622,,2019-01-18 02:46:09 PM,40.807559999999995,,-73.93918199999999,,E 128 St & Madison Ave,,E 128 St & Madison Ave,In Service,False,15,POINT (-73.93918199999999 40.80756),3803
749,,1,38,,3623,,2019-01-18 02:42:52 PM,40.8109494,,-73.9634,,W 120 St & Claremont Ave,,W 120 St & Claremont Ave,In Service,False,39,POINT (-73.96339999999999 40.8109494),3802
750,,2,27,,3628,,2019-01-18 02:46:02 PM,40.8025566,,-73.9490782,,Lenox Ave & W 117 St,,Lenox Ave & W 117 St,In Service,False,30,POINT (-73.9490782 40.8025566),3803
751,,5,28,,3629,,2019-01-18 02:42:48 PM,40.809495347779475,,-73.94776493310928,,Adam Clayton Powell Blvd & W 126 St,,Adam Clayton Powell Blvd & W 126 St,In Service,False,33,POINT (-73.94776493310928 40.80949534777947),3803
752,,9,22,,3630,,2019-01-18 02:44:50 PM,40.8038654,,-73.95593079999999,,Frederick Douglass Blvd & W 115 St,,Frederick Douglass Blvd & W 115 St,In Service,False,33,POINT (-73.95593079999999 40.8038654),3803
753,,18,9,,3631,,2019-01-18 02:44:54 PM,40.666563000000004,,-73.95674100000001,,Crown St & Bedford Ave,,Crown St & Bedford Ave,In Service,False,27,POINT (-73.95674100000001 40.666563),4011
754,,21,10,,3637,,2019-01-18 02:45:20 PM,40.68323865460341,,-73.96599590778352,,Fulton St & Waverly Ave,,Fulton St & Waverly Ave,In Service,False,31,POINT (-73.96599590778352 40.68323865460341),4004
755,,2,16,,3638,,2019-01-18 02:46:03 PM,40.7242941,,-74.0354826,,Washington St,,Washington St,In Service,False,18,POINT (-74.03548259999999 40.7242941),
756,,9,21,,3639,,2019-01-18 02:44:46 PM,40.71925170000001,,-74.034234,,Harborside,,Harborside,In Service,False,30,POINT (-74.034234 40.71925170000001),
757,,3,15,,3640,,2019-01-18 02:43:36 PM,40.733670000000004,,-74.0625,,Journal Square,,Journal Square,In Service,False,18,POINT (-74.0625 40.73367),
758,,41,11,,3641,,2019-01-18 02:45:07 PM,40.74286877312112,,-73.98918628692627,,Broadway & W 25 St,,Broadway & W 25 St,In Service,False,54,POINT (-73.98918628692627 40.74286877312112),3807
759,,1,24,,3646,,2019-01-18 02:42:32 PM,40.763154819103725,,-73.93985509872438,,35 Ave & 10 St,,35 Ave & 10 St,In Service,False,26,POINT (-73.93985509872438 40.76315481910373),4101
760,,22,1,,3647,,2019-01-18 02:43:56 PM,40.74128309355993,,-73.93725872039794,,48 Ave & 30 Pl,,48 Ave & 30 Pl,In Service,False,23,POINT (-73.93725872039794 40.74128309355993),4109
761,,16,9,,3648,,2019-01-18 02:43:57 PM,40.69795031569544,,-73.97077560424805,,Flushing Ave & Vanderbilt Ave,,Flushing Ave & Vanderbilt Ave,In Service,False,25,POINT (-73.97077560424805 40.69795031569544),4004
762,,1,28,,3649,,2019-01-18 02:43:31 PM,40.81439443791581,,-73.95324736833571,,W 129 St & Convent Ave,,W 129 St & Convent Ave,In Service,False,30,POINT (-73.95324736833571 40.81439443791581),3802
763,,4,15,,3653,,2019-01-18 02:45:20 PM,40.75820464696758,,-73.92832159996033,,31 St & 35 Ave,,31 St & 35 Ave,In Service,False,19,POINT (-73.92832159996033 40.75820464696758),4101
764,,14,18,,3654,,2019-01-18 02:46:19 PM,40.75186951421875,,-73.93349289894103,,31 St & Northern Blvd,,31 St & Northern Blvd,In Service,False,35,POINT (-73.93349289894103 40.75186951421875),4101
765,,8,19,,3656,,2019-01-18 02:44:15 PM,40.72307749068673,,-73.98583620786667,,E 2 St & Avenue A,,E 2 St & Avenue A,In Service,False,31,POINT (-73.98583620786667 40.72307749068673),3809
766,,17,8,,3658,,2019-01-18 02:45:43 PM,40.7435337324616,,-74.00367558002472,,W 18 St & 9 Ave,,W 18 St & 9 Ave,In Service,False,27,POINT (-74.00367558002472 40.7435337324616),3807
767,,18,6,,3659,,2019-01-18 02:43:10 PM,40.7429489166009,,-74.00413691997528,,W 17 St & 9 Ave,,W 17 St & 9 Ave,In Service,False,25,POINT (-74.00413691997528 40.7429489166009),3807
768,,32,2,,3660,,2019-01-18 02:45:23 PM,40.74102150900266,,-74.001384973526,,W 16 St & 8 Ave,,W 16 St & 8 Ave,In Service,False,39,POINT (-74.001384973526 40.74102150900266),3807
769,,16,1,,3661,,2019-01-18 02:45:19 PM,40.666439306870814,,-73.96055638790129,,Montgomery St & Franklin Ave,,Montgomery St & Franklin Ave,In Service,False,19,POINT (-73.96055638790129 40.66643930687081),4011
770,,0,21,,3662,,2019-01-18 02:43:11 PM,40.76129389728909,,-73.916916847229,,31 Ave & Steinway St,,31 Ave & Steinway St,In Service,False,21,POINT (-73.916916847229 40.76129389728909),4101
771,,16,9,,3663,,2019-01-18 02:45:27 PM,40.67716489469059,,-73.97382795810701,,Sterling Pl & 7 Ave,,Sterling Pl & 7 Ave,In Service,False,25,POINT (-73.97382795810701 40.67716489469059),4006
772,,2,24,,3668,,2019-01-18 02:45:20 PM,40.7239567849954,,-73.94984364509583,,Leonard St & Nassau Ave,,Leonard St & Nassau Ave,In Service,False,26,POINT (-73.94984364509583 40.7239567849954),4001
773,,5,32,,3671,,2019-01-18 02:44:15 PM,40.77477944895728,,-73.95427465438844,,E 81 St & 2 Ave,,E 81 St & 2 Ave,In Service,False,37,POINT (-73.95427465438844 40.77477944895728),3805
774,,10,11,,3673,,2019-01-18 02:44:17 PM,40.67759206937376,,-73.95563721656801,,Dean St & Franklin Ave,,Dean St & Franklin Ave,In Service,False,21,POINT (-73.95563721656801 40.67759206937376),4006
775,,19,6,,3674,,2019-01-18 02:45:52 PM,40.70140317257725,,-73.98672670125961,,Jay St & York St,,Jay St & York St,In Service,False,27,POINT (-73.98672670125961 40.70140317257725),4004
776,,6,24,,3675,,2019-01-18 02:44:50 PM,40.784596798848916,,-73.94968539476396,,3 Ave & E 95 St,,3 Ave & E 95 St,In Service,False,31,POINT (-73.94968539476396 40.78459679884892),3805
777,,20,4,,3676,,2019-01-18 02:46:19 PM,40.675832943912894,,-74.01472628116608,,Van Brunt St & Van Dyke St,,Van Brunt St & Van Dyke St,In Service,False,24,POINT (-74.01472628116608 40.67583294391289),4005
778,,8,8,,3677,,2019-01-18 02:43:41 PM,40.72755146730012,,-74.07106071710588,,Glenwood Ave,,Glenwood Ave,In Service,False,18,POINT (-74.07106071710588 40.72755146730012),
779,,3,15,,3678,,2019-01-18 02:43:58 PM,40.72572613742557,,-74.07195925712584,,Fairmount Ave,,Fairmount Ave,In Service,False,18,POINT (-74.07195925712584 40.72572613742557),
780,,1,13,,3679,,2019-01-18 02:43:43 PM,40.72210378668603,,-74.07145500183104,,Bergen Ave,,Bergen Ave,In Service,False,14,POINT (-74.07145500183104 40.72210378668603),
781,,12,43,,3680,,2019-01-18 02:44:34 PM,40.754120810779256,,-73.98025184869765,,E 43 St & 5 Ave,,E 43 St & 5 Ave,In Service,False,55,POINT (-73.98025184869765 40.75412081077926),3807
782,,1,17,,3681,,2019-01-18 02:44:48 PM,40.71517767732029,,-74.03768330812454,,Grand St,,Grand St,In Service,False,18,POINT (-74.03768330812454 40.71517767732029),
783,,29,9,,3684,,2019-01-18 02:43:00 PM,40.73756121181137,,-74.00398269295692,,W 12 St & W 4 St,,W 12 St & W 4 St,In Service,False,44,POINT (-74.00398269295692 40.73756121181137),3810
784,,30,6,,3686,,2019-01-18 02:45:04 PM,40.73944820130404,,-74.00507032871245,,Gansevoort St & Hudson St,,Gansevoort St & Hudson St,In Service,False,39,POINT (-74.00507032871245 40.73944820130404),3810
785,,29,28,,3687,,2019-01-18 02:43:48 PM,40.74322681432173,,-73.97449783980845,,E 33 St & 1 Ave,,E 33 St & 1 Ave,In Service,False,59,POINT (-73.97449783980845 40.74322681432173),3808
786,,4,43,,3689,,2019-01-18 02:42:55 PM,40.79904139288298,,-73.96649479866028,,W 104 St & Amsterdam Ave,,W 104 St & Amsterdam Ave,In Service,False,47,POINT (-73.96649479866028 40.79904139288298),3806
787,,25,9,,3690,,2019-01-18 02:45:59 PM,40.71334184275907,,-74.00935515761375,,Park Pl & Church St,,Park Pl & Church St,In Service,False,36,POINT (-74.00935515761375 40.71334184275907),3810
788,,2,17,,3691,,2019-01-18 02:45:41 PM,40.76408932350689,,-73.9106512069702,,28 Ave & 44 St,,28 Ave & 44 St,In Service,False,19,POINT (-73.9106512069702 40.76408932350689),4101
789,,12,3,,3692,,2019-01-18 02:46:11 PM,40.6999974843885,,-73.97440128028394,,5 St & Market St,,5 St & Market St,In Service,False,15,POINT (-73.97440128028394 40.6999974843885),4004
790,,22,2,,3693,,2019-01-18 02:45:52 PM,40.72248188638219,,-73.95921930670737,,N 11 St & Kent Ave,,N 11 St & Kent Ave,In Service,False,27,POINT (-73.95921930670737 40.72248188638219),4001
791,,2,16,,3694,,2019-01-18 02:45:00 PM,40.71113,,-74.0789,,Jackson Square,,Jackson Square,In Service,False,18,POINT (-74.0789 40.71113),
792,,21,21,,3697,,2019-01-18 02:43:34 PM,40.77515953434235,,-73.98918695747851,,W 64 St & Thelonious Monk Circle,,W 64 St & Thelonious Monk Circle,In Service,False,43,POINT (-73.98918695747851 40.77515953434235),3806
793,,1,29,,3699,,2019-01-18 02:43:44 PM,40.76360467795863,,-73.98917958140373,,W 50 St & 9 Ave,,W 50 St & 9 Ave,In Service,False,30,POINT (-73.98917958140373 40.76360467795863),3807
794,,34,2,,3701,,2019-01-18 02:45:31 PM,40.70831794366396,,-74.0050408244133,,Cliff St & Fulton St,,Cliff St & Fulton St,In Service,False,37,POINT (-74.0050408244133 40.70831794366396),3810
795,,16,3,,3704,,2019-01-18 02:46:15 PM,40.7437524099784,,-73.94176483154297,,47 Ave & Skillman Ave,,47 Ave & Skillman Ave,In Service,False,19,POINT (-73.94176483154297 40.7437524099784),4109
796,,54,1,,3707,,2019-01-18 02:43:02 PM,40.741459000000006,,-73.983293,,Lexington Ave & E 26 St,,Lexington Ave & E 26 St,Not In Service,False,55,POINT (-73.983293 40.74145900000001),3808
797,,20,6,,3708,,2019-01-18 02:45:56 PM,40.735445,,-73.99431,,W 13 St & 5 Ave,,W 13 St & 5 Ave,In Service,False,28,POINT (-73.99431 40.735445),3810
798,,38,13,,3709,,2019-01-18 02:44:26 PM,40.73804614248277,,-73.99642959237099,,W 15 St & 6 Ave,,W 15 St & 6 Ave,In Service,False,51,POINT (-73.99642959237099 40.73804614248277),3807
799,,11,36,,3711,,2019-01-18 02:44:41 PM,40.72966729392978,,-73.98067966103555,,E 13 St & Avenue A,,E 13 St & Avenue A,In Service,False,47,POINT (-73.98067966103555 40.72966729392978),3809
800,,8,32,,3712,,2019-01-18 02:42:50 PM,40.754691750226016,,-73.9974018931389,,W 35 St & Dyer Ave,,W 35 St & Dyer Ave,In Service,False,41,POINT (-73.9974018931389 40.75469175022602),3807
801,,24,37,,3714,,2019-01-18 02:42:39 PM,40.70684203101325,,-73.9544353965357,,Division Av & Hooper St,,Division Av & Hooper St,In Service,False,62,POINT (-73.9544353965357 40.70684203101325),4001
802,,27,3,,3715,,2019-01-18 02:44:42 PM,40.71816969454208,,-73.95520135760306,,Driggs Ave & N 9 St,,Driggs Ave & N 9 St,In Service,False,31,POINT (-73.95520135760306 40.71816969454208),4001
803,,5,17,,3716,,2019-01-18 02:45:18 PM,40.7535992020056,,-73.9379560947418,,40 Ave & Crescent St,,40 Ave & Crescent St,In Service,False,23,POINT (-73.93795609474181 40.7535992020056),4101
804,,11,34,,3718,,2019-01-18 02:46:07 PM,40.727464206923926,,-73.97950418293476,,E 11 St & Avenue B,,E 11 St & Avenue B,In Service,False,46,POINT (-73.97950418293476 40.72746420692393),3809
805,,21,2,,3720,,2019-01-18 02:42:33 PM,40.68461653897949,,-73.98721285164356,,Wyckoff St & Bond St,,Wyckoff St & Bond St,In Service,False,23,POINT (-73.98721285164356 40.68461653897949),4004
806,,1,18,,3721,,2019-01-18 02:46:16 PM,40.7675487799971,,-73.92093345522879,,31 St & Newtown Ave,,31 St & Newtown Ave,In Service,False,35,POINT (-73.92093345522879 40.7675487799971),4101
807,,17,12,,3723,,2019-01-18 02:44:51 PM,40.69531727766904,,-73.99015724658966,,Cadman Plaza E & Johnson St,,Cadman Plaza E & Johnson St,In Service,False,30,POINT (-73.99015724658966 40.69531727766904),4004
808,,2,37,,3724,,2019-01-18 02:44:13 PM,40.7667405590595,,-73.9790689945221,,7 Ave & Central Park South,,7 Ave & Central Park South,In Service,False,39,POINT (-73.97906899452209 40.7667405590595),3807
809,,4,35,,3725,,2019-01-18 02:45:31 PM,40.7687620293096,,-73.95840793848038,,2 Ave & E 72 St,,2 Ave & E 72 St,In Service,False,41,POINT (-73.95840793848038 40.7687620293096),3805
810,,5,15,,3726,,2019-01-18 02:44:44 PM,40.74336608027021,,-73.95960688591003,,Center Blvd & 51 Ave,,Center Blvd & 51 Ave,In Service,False,20,POINT (-73.95960688591003 40.74336608027021),4109
